------Generation 0------
Rule  1: 95227, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 55412, Class:  1, CF:0.7953, Len:  5, Fitness_tra: 0
Rule 79: 25918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 31221, Class:  1, CF:0.593998, Len:  5, Fitness_tra: 0
Rule 81: 0d000, Class:  1, CF:0.876106, Len:  0, Fitness_tra: 0
Rule 82: 1dcb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 85: 1d174, Class:  1, CF:0.404535, Len:  5, Fitness_tra: 0
Rule 86: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 91421, Class:  2, CF:0.718461, Len:  5, Fitness_tra: 0
Rule 88: 5587b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 040c0, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 91: 6847b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 0000d, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule 93: 12111, Class:  0, CF:0.348123, Len:  0, Fitness_tra: 0
Rule 94: 58717, Class:  0, CF:0.818643, Len:  5, Fitness_tra: 0
Rule 95: 35102, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 1c111, Class:  0, CF:0.560885, Len:  5, Fitness_tra: 0
Rule 97: 5d442, Class:  1, CF:0.573592, Len:  5, Fitness_tra: 0
Rule 98: 55d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 80b2e, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 11c42, Class:  1, CF:0.114894, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.13953
------Result------
Miss_rate(tra)	:8.13953
Miss_rate(tst)	:11.6279
ARL				:4.37778

------Generation 800------
Rule  1: 0b000, Class:  0, CF:0.706847, Len:  1, Fitness_tra: 58
Rule  2: 04000, Class:  0, CF:0.572977, Len:  1, Fitness_tra: 46
Rule  3: 0a000, Class:  2, CF:0.791183, Len:  1, Fitness_tra: 14
Rule  4: 0d000, Class:  1, CF:0.876106, Len:  1, Fitness_tra: 6
Rule  5: 05000, Class:  1, CF:0.940341, Len:  1, Fitness_tra: 4
Rule  6: 00c00, Class:  1, CF:0.910448, Len:  1, Fitness_tra: 4
Rule  7: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  8: 00005, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  9: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 8030a, Class:  0, CF:0.790208, Len:  3, Fitness_tra: 2
Rule 11: 0100d, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 12: 00147, Class:  2, CF:0.617759, Len:  3, Fitness_tra: 0
Rule 13: e1111, Class:  2, CF:0.535703, Len:  5, Fitness_tra: 0
Rule 14: 03627, Class:  2, CF:0.920572, Len:  4, Fitness_tra: 0
Rule 15: 23374, Class:  2, CF:0.903929, Len:  5, Fitness_tra: 0
Rule 16: 1212b, Class:  0, CF:0.435526, Len:  5, Fitness_tra: 0
Rule 17: 111b2, Class:  2, CF:0.759386, Len:  5, Fitness_tra: 0
Rule 18: 11121, Class:  2, CF:0.0279961, Len:  5, Fitness_tra: 0
Rule 19: 15444, Class:  1, CF:0.961714, Len:  5, Fitness_tra: 0
Rule 20: 35111, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 51472, Class:  2, CF:0.88911, Len:  5, Fitness_tra: 0
Rule 22: 5c271, Class:  0, CF:0.890659, Len:  5, Fitness_tra: 0
Rule 23: 181b1, Class:  0, CF:0.12232, Len:  5, Fitness_tra: 0
Rule 24: 14411, Class:  0, CF:0.262514, Len:  5, Fitness_tra: 0
Rule 25: 31bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d52b4, Class:  1, CF:0.394496, Len:  5, Fitness_tra: 0
Rule 27: 55412, Class:  1, CF:0.7953, Len:  5, Fitness_tra: 0
Rule 28: 5c242, Class:  0, CF:0.840478, Len:  5, Fitness_tra: 0
Rule 29: 12111, Class:  0, CF:0.348123, Len:  5, Fitness_tra: 0
Rule 30: 58742, Class:  0, CF:0.904097, Len:  5, Fitness_tra: 0
Rule 31: 12141, Class:  0, CF:0.359942, Len:  5, Fitness_tra: 0
Rule 32: 11212, Class:  0, CF:0.178727, Len:  5, Fitness_tra: 0
Rule 33: 82114, Class:  0, CF:0.585927, Len:  5, Fitness_tra: 0
Rule 34: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 5c147, Class:  0, CF:0.99051, Len:  5, Fitness_tra: 0
Rule 36: 1541b, Class:  1, CF:0.967961, Len:  5, Fitness_tra: 0
Rule 37: 12121, Class:  0, CF:0.351323, Len:  5, Fitness_tra: 0
Rule 38: 040c0, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 39: 98277, Class:  0, CF:0.611674, Len:  5, Fitness_tra: 0
Rule 40: 51c74, Class:  0, CF:0.62236, Len:  5, Fitness_tra: 0
Rule 41: 92215, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 1cc27, Class:  1, CF:0.316766, Len:  5, Fitness_tra: 0
Rule 43: 51411, Class:  0, CF:0.577147, Len:  5, Fitness_tra: 0
Rule 44: 58c47, Class:  1, CF:0.420516, Len:  5, Fitness_tra: 0
Rule 45: 58172, Class:  0, CF:0.933315, Len:  5, Fitness_tra: 0
Rule 46: dd441, Class:  1, CF:0.714042, Len:  5, Fitness_tra: 0
Rule 47: 61121, Class:  1, CF:0.838719, Len:  5, Fitness_tra: 0
Rule 48: 122b1, Class:  1, CF:0.338447, Len:  5, Fitness_tra: 0
Rule 49: 11571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 61422, Class:  1, CF:0.622977, Len:  5, Fitness_tra: 0
Rule 51: 3221b, Class:  1, CF:0.789758, Len:  5, Fitness_tra: 0
Rule 52: 3227b, Class:  1, CF:0.715877, Len:  5, Fitness_tra: 0
Rule 53: d114b, Class:  2, CF:0.75133, Len:  5, Fitness_tra: 0
Rule 54: 1871b, Class:  0, CF:0.368073, Len:  5, Fitness_tra: 0
Rule 55: 1c172, Class:  0, CF:0.875932, Len:  5, Fitness_tra: 0
Rule 56: 31122, Class:  0, CF:0.736531, Len:  5, Fitness_tra: 0
Rule 57: 52172, Class:  2, CF:0.80566, Len:  5, Fitness_tra: 0
Rule 58: 31224, Class:  0, CF:0.167473, Len:  5, Fitness_tra: 0
Rule 59: 15572, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: a1cc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111b1, Class:  0, CF:0.225512, Len:  5, Fitness_tra: 0
Rule 62: 51224, Class:  2, CF:0.82639, Len:  5, Fitness_tra: 0
Rule 63: 92211, Class:  0, CF:0.11261, Len:  5, Fitness_tra: 0
Rule 64: 58cb1, Class:  1, CF:0.88359, Len:  5, Fitness_tra: 0
Rule 65: d2422, Class:  2, CF:0.705444, Len:  5, Fitness_tra: 0
Rule 66: 11c72, Class:  1, CF:0.114894, Len:  5, Fitness_tra: 0
Rule 67: 18114, Class:  0, CF:0.581147, Len:  5, Fitness_tra: 0
Rule 68: d827b, Class:  0, CF:0.903879, Len:  5, Fitness_tra: 0
Rule 69: 51224, Class:  2, CF:0.82639, Len:  5, Fitness_tra: 0
Rule 70: 91427, Class:  2, CF:0.909172, Len:  5, Fitness_tra: 0
Rule 71: 31221, Class:  1, CF:0.593998, Len:  5, Fitness_tra: 0
Rule 72: 91242, Class:  2, CF:0.947463, Len:  5, Fitness_tra: 0
Rule 73: 91427, Class:  2, CF:0.909172, Len:  5, Fitness_tra: 0
Rule 74: d12bb, Class:  2, CF:0.130955, Len:  5, Fitness_tra: 0
Rule 75: 1222b, Class:  0, CF:0.319384, Len:  5, Fitness_tra: 0
Rule 76: 5c144, Class:  0, CF:0.93317, Len:  5, Fitness_tra: 0
Rule 77: 91c12, Class:  1, CF:0.145609, Len:  5, Fitness_tra: 0
Rule 78: 55412, Class:  1, CF:0.7953, Len:  5, Fitness_tra: 0
Rule 79: 25918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 31221, Class:  1, CF:0.593998, Len:  5, Fitness_tra: 0
Rule 81: 0d000, Class:  1, CF:0.876106, Len:  0, Fitness_tra: 0
Rule 82: 1dcb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 85: 1d174, Class:  1, CF:0.404535, Len:  5, Fitness_tra: 0
Rule 86: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 91421, Class:  2, CF:0.718461, Len:  5, Fitness_tra: 0
Rule 88: 5587b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 040c0, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 91: 6847b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 0000d, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule 93: 12111, Class:  0, CF:0.348123, Len:  0, Fitness_tra: 0
Rule 94: 58717, Class:  0, CF:0.818643, Len:  5, Fitness_tra: 0
Rule 95: 35102, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 1c111, Class:  0, CF:0.560885, Len:  5, Fitness_tra: 0
Rule 97: 5d442, Class:  1, CF:0.573592, Len:  5, Fitness_tra: 0
Rule 98: 55d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 80b2e, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 11c42, Class:  1, CF:0.114894, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.13953
------Result------
Miss_rate(tra)	:8.13953
Miss_rate(tst)	:11.6279
ARL				:4.37778

------Generation 900------
Rule  1: 0b000, Class:  0, CF:0.706847, Len:  1, Fitness_tra: 58
Rule  2: 04000, Class:  0, CF:0.572977, Len:  1, Fitness_tra: 46
Rule  3: 0a000, Class:  2, CF:0.791183, Len:  1, Fitness_tra: 14
Rule  4: 0d000, Class:  1, CF:0.876106, Len:  1, Fitness_tra: 6
Rule  5: 05000, Class:  1, CF:0.940341, Len:  1, Fitness_tra: 4
Rule  6: 00c00, Class:  1, CF:0.910448, Len:  1, Fitness_tra: 4
Rule  7: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  8: 00005, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  9: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 8030a, Class:  0, CF:0.790208, Len:  3, Fitness_tra: 2
Rule 11: 0100d, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 12: 00147, Class:  2, CF:0.617759, Len:  3, Fitness_tra: 0
Rule 13: e1111, Class:  2, CF:0.535703, Len:  5, Fitness_tra: 0
Rule 14: 03627, Class:  2, CF:0.920572, Len:  4, Fitness_tra: 0
Rule 15: 23374, Class:  2, CF:0.903929, Len:  5, Fitness_tra: 0
Rule 16: 1212b, Class:  0, CF:0.435526, Len:  5, Fitness_tra: 0
Rule 17: 111b2, Class:  2, CF:0.759386, Len:  5, Fitness_tra: 0
Rule 18: 11121, Class:  2, CF:0.0279961, Len:  5, Fitness_tra: 0
Rule 19: 15444, Class:  1, CF:0.961714, Len:  5, Fitness_tra: 0
Rule 20: 35111, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 51472, Class:  2, CF:0.88911, Len:  5, Fitness_tra: 0
Rule 22: 5c271, Class:  0, CF:0.890659, Len:  5, Fitness_tra: 0
Rule 23: 181b1, Class:  0, CF:0.12232, Len:  5, Fitness_tra: 0
Rule 24: 14411, Class:  0, CF:0.262514, Len:  5, Fitness_tra: 0
Rule 25: 31bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d52b4, Class:  1, CF:0.394496, Len:  5, Fitness_tra: 0
Rule 27: 55412, Class:  1, CF:0.7953, Len:  5, Fitness_tra: 0
Rule 28: 5c242, Class:  0, CF:0.840478, Len:  5, Fitness_tra: 0
Rule 29: 12111, Class:  0, CF:0.348123, Len:  5, Fitness_tra: 0
Rule 30: 58742, Class:  0, CF:0.904097, Len:  5, Fitness_tra: 0
Rule 31: 12141, Class:  0, CF:0.359942, Len:  5, Fitness_tra: 0
Rule 32: 11212, Class:  0, CF:0.178727, Len:  5, Fitness_tra: 0
Rule 33: 82114, Class:  0, CF:0.585927, Len:  5, Fitness_tra: 0
Rule 34: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 5c147, Class:  0, CF:0.99051, Len:  5, Fitness_tra: 0
Rule 36: 1541b, Class:  1, CF:0.967961, Len:  5, Fitness_tra: 0
Rule 37: 12121, Class:  0, CF:0.351323, Len:  5, Fitness_tra: 0
Rule 38: 040c0, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 39: 98277, Class:  0, CF:0.611674, Len:  5, Fitness_tra: 0
Rule 40: 51c74, Class:  0, CF:0.62236, Len:  5, Fitness_tra: 0
Rule 41: 92215, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 1cc27, Class:  1, CF:0.316766, Len:  5, Fitness_tra: 0
Rule 43: 51411, Class:  0, CF:0.577147, Len:  5, Fitness_tra: 0
Rule 44: 58c47, Class:  1, CF:0.420516, Len:  5, Fitness_tra: 0
Rule 45: 58172, Class:  0, CF:0.933315, Len:  5, Fitness_tra: 0
Rule 46: dd441, Class:  1, CF:0.714042, Len:  5, Fitness_tra: 0
Rule 47: 61121, Class:  1, CF:0.838719, Len:  5, Fitness_tra: 0
Rule 48: 122b1, Class:  1, CF:0.338447, Len:  5, Fitness_tra: 0
Rule 49: 11571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 61422, Class:  1, CF:0.622977, Len:  5, Fitness_tra: 0
Rule 51: 3221b, Class:  1, CF:0.789758, Len:  5, Fitness_tra: 0
Rule 52: 3227b, Class:  1, CF:0.715877, Len:  5, Fitness_tra: 0
Rule 53: d114b, Class:  2, CF:0.75133, Len:  5, Fitness_tra: 0
Rule 54: 1871b, Class:  0, CF:0.368073, Len:  5, Fitness_tra: 0
Rule 55: 1c172, Class:  0, CF:0.875932, Len:  5, Fitness_tra: 0
Rule 56: 31122, Class:  0, CF:0.736531, Len:  5, Fitness_tra: 0
Rule 57: 52172, Class:  2, CF:0.80566, Len:  5, Fitness_tra: 0
Rule 58: 31224, Class:  0, CF:0.167473, Len:  5, Fitness_tra: 0
Rule 59: 15572, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: a1cc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111b1, Class:  0, CF:0.225512, Len:  5, Fitness_tra: 0
Rule 62: 51224, Class:  2, CF:0.82639, Len:  5, Fitness_tra: 0
Rule 63: 92211, Class:  0, CF:0.11261, Len:  5, Fitness_tra: 0
Rule 64: 58cb1, Class:  1, CF:0.88359, Len:  5, Fitness_tra: 0
Rule 65: d2422, Class:  2, CF:0.705444, Len:  5, Fitness_tra: 0
Rule 66: 11c72, Class:  1, CF:0.114894, Len:  5, Fitness_tra: 0
Rule 67: 18114, Class:  0, CF:0.581147, Len:  5, Fitness_tra: 0
Rule 68: d827b, Class:  0, CF:0.903879, Len:  5, Fitness_tra: 0
Rule 69: 51224, Class:  2, CF:0.82639, Len:  5, Fitness_tra: 0
Rule 70: 91427, Class:  2, CF:0.909172, Len:  5, Fitness_tra: 0
Rule 71: 31221, Class:  1, CF:0.593998, Len:  5, Fitness_tra: 0
Rule 72: 91242, Class:  2, CF:0.947463, Len:  5, Fitness_tra: 0
Rule 73: 91427, Class:  2, CF:0.909172, Len:  5, Fitness_tra: 0
Rule 74: d12bb, Class:  2, CF:0.130955, Len:  5, Fitness_tra: 0
Rule 75: 1222b, Class:  0, CF:0.319384, Len:  5, Fitness_tra: 0
Rule 76: 5c144, Class:  0, CF:0.93317, Len:  5, Fitness_tra: 0
Rule 77: 91c12, Class:  1, CF:0.145609, Len:  5, Fitness_tra: 0
Rule 78: 55412, Class:  1, CF:0.7953, Len:  5, Fitness_tra: 0
Rule 79: 25918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 31221, Class:  1, CF:0.593998, Len:  5, Fitness_tra: 0
Rule 81: 0d000, Class:  1, CF:0.876106, Len:  0, Fitness_tra: 0
Rule 82: 1dcb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 85: 1d174, Class:  1, CF:0.404535, Len:  5, Fitness_tra: 0
Rule 86: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 91421, Class:  2, CF:0.718461, Len:  5, Fitness_tra: 0
Rule 88: 5587b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 040c0, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 91: 6847b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 0000d, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule 93: 12111, Class:  0, CF:0.348123, Len:  0, Fitness_tra: 0
Rule 94: 58717, Class:  0, CF:0.818643, Len:  5, Fitness_tra: 0
Rule 95: 35102, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 1c111, Class:  0, CF:0.560885, Len:  5, Fitness_tra: 0
Rule 97: 5d442, Class:  1, CF:0.573592, Len:  5, Fitness_tra: 0
Rule 98: 55d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 80b2e, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 11c42, Class:  1, CF:0.114894, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.13953
------Result------
Miss_rate(tra)	:8.13953
Miss_rate(tst)	:11.6279
ARL				:4.37778

------Generation 1000------
Rule  1: 0b000, Class:  0, CF:0.706847, Len:  1, Fitness_tra: 58
Rule  2: 04000, Class:  0, CF:0.572977, Len:  1, Fitness_tra: 46
Rule  3: 0a000, Class:  2, CF:0.791183, Len:  1, Fitness_tra: 14
Rule  4: 0d000, Class:  1, CF:0.876106, Len:  1, Fitness_tra: 6
Rule  5: 05000, Class:  1, CF:0.940341, Len:  1, Fitness_tra: 4
Rule  6: 00c00, Class:  1, CF:0.910448, Len:  1, Fitness_tra: 4
Rule  7: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  8: 00005, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  9: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 8030a, Class:  0, CF:0.790208, Len:  3, Fitness_tra: 2
Rule 11: 0100d, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 12: 00147, Class:  2, CF:0.617759, Len:  3, Fitness_tra: 0
Rule 13: e1111, Class:  2, CF:0.535703, Len:  5, Fitness_tra: 0
Rule 14: 03627, Class:  2, CF:0.920572, Len:  4, Fitness_tra: 0
Rule 15: 23374, Class:  2, CF:0.903929, Len:  5, Fitness_tra: 0
Rule 16: 1212b, Class:  0, CF:0.435526, Len:  5, Fitness_tra: 0
Rule 17: 111b2, Class:  2, CF:0.759386, Len:  5, Fitness_tra: 0
Rule 18: 11121, Class:  2, CF:0.0279961, Len:  5, Fitness_tra: 0
Rule 19: 15444, Class:  1, CF:0.961714, Len:  5, Fitness_tra: 0
Rule 20: 35111, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 51472, Class:  2, CF:0.88911, Len:  5, Fitness_tra: 0
Rule 22: 5c271, Class:  0, CF:0.890659, Len:  5, Fitness_tra: 0
Rule 23: 181b1, Class:  0, CF:0.12232, Len:  5, Fitness_tra: 0
Rule 24: 14411, Class:  0, CF:0.262514, Len:  5, Fitness_tra: 0
Rule 25: 31bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d52b4, Class:  1, CF:0.394496, Len:  5, Fitness_tra: 0
Rule 27: 55412, Class:  1, CF:0.7953, Len:  5, Fitness_tra: 0
Rule 28: 5c242, Class:  0, CF:0.840478, Len:  5, Fitness_tra: 0
Rule 29: 12111, Class:  0, CF:0.348123, Len:  5, Fitness_tra: 0
Rule 30: 58742, Class:  0, CF:0.904097, Len:  5, Fitness_tra: 0
Rule 31: 12141, Class:  0, CF:0.359942, Len:  5, Fitness_tra: 0
Rule 32: 11212, Class:  0, CF:0.178727, Len:  5, Fitness_tra: 0
Rule 33: 82114, Class:  0, CF:0.585927, Len:  5, Fitness_tra: 0
Rule 34: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 5c147, Class:  0, CF:0.99051, Len:  5, Fitness_tra: 0
Rule 36: 1541b, Class:  1, CF:0.967961, Len:  5, Fitness_tra: 0
Rule 37: 12121, Class:  0, CF:0.351323, Len:  5, Fitness_tra: 0
Rule 38: 040c0, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 39: 98277, Class:  0, CF:0.611674, Len:  5, Fitness_tra: 0
Rule 40: 51c74, Class:  0, CF:0.62236, Len:  5, Fitness_tra: 0
Rule 41: 92215, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 1cc27, Class:  1, CF:0.316766, Len:  5, Fitness_tra: 0
Rule 43: 51411, Class:  0, CF:0.577147, Len:  5, Fitness_tra: 0
Rule 44: 58c47, Class:  1, CF:0.420516, Len:  5, Fitness_tra: 0
Rule 45: 58172, Class:  0, CF:0.933315, Len:  5, Fitness_tra: 0
Rule 46: dd441, Class:  1, CF:0.714042, Len:  5, Fitness_tra: 0
Rule 47: 61121, Class:  1, CF:0.838719, Len:  5, Fitness_tra: 0
Rule 48: 122b1, Class:  1, CF:0.338447, Len:  5, Fitness_tra: 0
Rule 49: 11571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 61422, Class:  1, CF:0.622977, Len:  5, Fitness_tra: 0
Rule 51: 3221b, Class:  1, CF:0.789758, Len:  5, Fitness_tra: 0
Rule 52: 3227b, Class:  1, CF:0.715877, Len:  5, Fitness_tra: 0
Rule 53: d114b, Class:  2, CF:0.75133, Len:  5, Fitness_tra: 0
Rule 54: 1871b, Class:  0, CF:0.368073, Len:  5, Fitness_tra: 0
Rule 55: 1c172, Class:  0, CF:0.875932, Len:  5, Fitness_tra: 0
Rule 56: 31122, Class:  0, CF:0.736531, Len:  5, Fitness_tra: 0
Rule 57: 52172, Class:  2, CF:0.80566, Len:  5, Fitness_tra: 0
Rule 58: 31224, Class:  0, CF:0.167473, Len:  5, Fitness_tra: 0
Rule 59: 15572, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: a1cc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111b1, Class:  0, CF:0.225512, Len:  5, Fitness_tra: 0
Rule 62: 51224, Class:  2, CF:0.82639, Len:  5, Fitness_tra: 0
Rule 63: 92211, Class:  0, CF:0.11261, Len:  5, Fitness_tra: 0
Rule 64: 58cb1, Class:  1, CF:0.88359, Len:  5, Fitness_tra: 0
Rule 65: d2422, Class:  2, CF:0.705444, Len:  5, Fitness_tra: 0
Rule 66: 11c72, Class:  1, CF:0.114894, Len:  5, Fitness_tra: 0
Rule 67: 18114, Class:  0, CF:0.581147, Len:  5, Fitness_tra: 0
Rule 68: d827b, Class:  0, CF:0.903879, Len:  5, Fitness_tra: 0
Rule 69: 51224, Class:  2, CF:0.82639, Len:  5, Fitness_tra: 0
Rule 70: 91427, Class:  2, CF:0.909172, Len:  5, Fitness_tra: 0
Rule 71: 31221, Class:  1, CF:0.593998, Len:  5, Fitness_tra: 0
Rule 72: 91242, Class:  2, CF:0.947463, Len:  5, Fitness_tra: 0
Rule 73: 91427, Class:  2, CF:0.909172, Len:  5, Fitness_tra: 0
Rule 74: d12bb, Class:  2, CF:0.130955, Len:  5, Fitness_tra: 0
Rule 75: 1222b, Class:  0, CF:0.319384, Len:  5, Fitness_tra: 0
Rule 76: 5c144, Class:  0, CF:0.93317, Len:  5, Fitness_tra: 0
Rule 77: 91c12, Class:  1, CF:0.145609, Len:  5, Fitness_tra: 0
Rule 78: 55412, Class:  1, CF:0.7953, Len:  5, Fitness_tra: 0
Rule 79: 25918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 31221, Class:  1, CF:0.593998, Len:  5, Fitness_tra: 0
Rule 81: 0d000, Class:  1, CF:0.876106, Len:  0, Fitness_tra: 0
Rule 82: 1dcb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 85: 1d174, Class:  1, CF:0.404535, Len:  5, Fitness_tra: 0
Rule 86: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 91421, Class:  2, CF:0.718461, Len:  5, Fitness_tra: 0
Rule 88: 5587b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 040c0, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 91: 6847b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 0000d, Class:  2, CF:  1, Len:  1, Fitness_tra: 2
Rule 93: 12111, Class:  0, CF:0.348123, Len:  0, Fitness_tra: 0
Rule 94: 58717, Class:  0, CF:0.818643, Len:  5, Fitness_tra: 0
Rule 95: 35102, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 1c111, Class:  0, CF:0.560885, Len:  5, Fitness_tra: 0
Rule 97: 5d442, Class:  1, CF:0.573592, Len:  5, Fitness_tra: 0
Rule 98: 55d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 80b2e, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 11c42, Class:  1, CF:0.114894, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.13953
------Result------
Miss_rate(tra)	:8.13953
Miss_rate(tst)	:11.6279
ARL				:4.37778

------Generation 2000------
Rule  1: 0b000, Class:  0, CF:0.706847, Len:  1, Fitness_tra: 58
Rule  2: 04000, Class:  0, CF:0.572977, Len:  1, Fitness_tra: 46
Rule  3: 0a000, Class:  2, CF:0.791183, Len:  1, Fitness_tra: 14
Rule  4: 0d000, Class:  1, CF:0.876106, Len:  1, Fitness_tra: 6
Rule  5: 05000, Class:  1, CF:0.940341, Len:  1, Fitness_tra: 4
Rule  6: 00c00, Class:  1, CF:0.910448, Len:  1, Fitness_tra: 4
Rule  7: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  8: 00005, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  9: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
